wallet,total_transactions,total_volume_eth,active_days,unique_contracts,avg_transaction_amount_eth,median_transaction_amount_eth,p90_transaction_amount_eth,large_tx_ratio,micro_tx_ratio,zero_value_tx_ratio,night_ratio,early_morning_ratio,daytime_ratio,weekend_ratio,pct_hour_0,pct_hour_1,pct_hour_2,pct_hour_3,pct_hour_4,pct_hour_5,pct_hour_6,pct_hour_7,pct_hour_8,pct_hour_9,pct_hour_10,pct_hour_11,pct_hour_12,pct_hour_13,pct_hour_14,pct_hour_15,pct_hour_16,pct_hour_17,pct_hour_18,pct_hour_19,pct_hour_20,pct_hour_21,pct_hour_22,pct_hour_23,dst_mode_hour,non_dst_mode_hour,tx_hour_variance,avg_tx_hour_period1,avg_tx_hour_period2,avg_tx_hour_period3,avg_tx_hour_period4,avg_tx_hour_period5,avg_tx_hour_period6,avg_gas_price,median_gas_price,p90_gas_price,gas_price_stddev,avg_tx_fee_eth,avg_tx_per_day,days_since_last_tx,wallet_life_days,wallet_age_days,unique_contracts_ratio,usdt_count,usdc_count,dai_count,stablecoin_diversity,usdt_vs_usdc_ratio,dex_count,lending_count,nft_count,bridge_count,dex_ratio,top1_token,top1_token_count,top2_token,top2_token_count,top3_token,top3_token_count,top4_token,top4_token_count,top5_token,top5_token_count,top6_token,top6_token_count,top7_token,top7_token_count,top8_token,top8_token_count,top9_token,top9_token_count,top10_token,top10_token_count,top1_namespace,top1_namespace_count,top2_namespace,top2_namespace_count,top3_namespace,top3_namespace_count,top4_namespace,top4_namespace_count,top5_namespace,top5_namespace_count,top6_namespace,top6_namespace_count,top7_namespace,top7_namespace_count,top8_namespace,top8_namespace_count,top9_namespace,top9_namespace_count,top10_namespace,top10_namespace_count,top1_cex,top1_cex_region,top1_cex_count,top2_cex,top2_cex_region,top2_cex_count,top3_cex,top3_cex_region,top3_cex_count,top4_cex,top4_cex_region,top4_cex_count,top5_cex,top5_cex_region,top5_cex_count,cex_interaction_type,data_quality,domain_name
0xf14d22d8173639df533856993fb391340229cfba,51.0,0.00108879,24.0,3.0,2.1349e-05,0.0,0.0,0.0,1.0,0.980392156862745,0.4117647058823529,0.2745098039215686,0.3725490196078431,0.3333333333333333,,0.1176470588235294,0.0980392156862745,0.0588235294117647,0.0784313725490196,0.0588235294117647,0.0980392156862745,0.1176470588235294,0.0784313725490196,0.0588235294117647,0.0392156862745098,0.0196078431372549,0.0392156862745098,0.0196078431372549,0.0588235294117647,0.0588235294117647,,,,,,,,,,1.0,4.272208410866956,,6.705882352941176,,6.705882352941176,6.705882352941176,,2441213228.647059,2074159424.0,2260124091.0,1320118908.37102,0.0001591648799158,2.125,106.0,28.0,134.0,0.0588235294117647,48.0,0.0,0.0,1.0,,,,,,,USDT,48,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x26602d2ff63d87bd2695f656cff0bc47d4d2b2f1,51.0,0.006375652,41.0,2.0,0.000125013,0.0,0.0,0.0,1.0,0.980392156862745,0.0196078431372549,0.0196078431372549,0.7450980392156862,0.4901960784313725,0.0196078431372549,,,,,,,,,,,,0.0392156862745098,,0.1372549019607843,0.0392156862745098,0.1176470588235294,0.0980392156862745,0.0196078431372549,0.196078431372549,0.0980392156862745,0.1176470588235294,0.0392156862745098,0.0784313725490196,,19.0,3.915579740713033,14.0,17.78,14.0,17.78,17.78,14.0,2162013484.7254896,2062864594.0,2166656871.0,444536900.798798,8.843652732503518e-05,1.2439024390243902,38.0,157.0,195.0,0.0392156862745098,50.0,0.0,0.0,1.0,,,,,,,USDT,50,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xd3210a3ff66ea1998d05ed74615f6bbeb4f9a9ca,51.0,0.245057886,22.0,8.0,0.004805057,0.0,0.004962853,0.0,0.9215686274509804,0.8431372549019607,0.1372549019607843,0.0588235294117647,0.6274509803921569,0.196078431372549,,,0.0588235294117647,,0.0392156862745098,0.0392156862745098,0.1176470588235294,0.0784313725490196,0.1176470588235294,0.0784313725490196,0.0784313725490196,0.1372549019607843,0.1176470588235294,,0.0196078431372549,,0.0196078431372549,,,,0.0588235294117647,0.0392156862745098,,,,,4.67618077780005,10.1,9.38709677419355,8.875,9.38709677419355,9.511111111111108,10.833333333333334,2161728613.705883,2088973650.0,2251226813.0,340030273.0830211,0.0002836955968354,2.3181818181818183,5.0,115.0,120.0,0.1568627450980392,28.0,0.0,0.0,1.0,,,,,,,USDT,28,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x643e6399ad5bbcfbaf6fd339420933155d548acf,51.0,7.802639015,43.0,5.0,0.152992922,0.0,0.0,0.0588235294117647,0.9019607843137256,0.9019607843137256,0.0196078431372549,0.0196078431372549,0.7058823529411765,0.2941176470588235,0.0196078431372549,,,,,,0.0196078431372549,0.0196078431372549,0.1568627450980392,,0.0196078431372549,0.0784313725490196,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.0196078431372549,,0.0588235294117647,0.0980392156862745,0.1176470588235294,0.0980392156862745,0.0196078431372549,,,5.630240478268869,14.171428571428573,16.875,13.757575757575758,17.176470588235293,16.958333333333332,13.296296296296296,1827053740.6470585,1267563186.0,2653361947.0,1852039391.421344,9.098488005296642e-05,1.1860465116279073,6.0,289.0,295.0,0.0980392156862745,44.0,0.0,0.0,1.0,,,,,,,USDT,44,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x8c5d4d8cb9217e1f7d7516668f4d12c1e0ab3af9,51.0,0.006321189,27.0,4.0,0.000123945,0.0,0.0,0.0,1.0,0.9607843137254902,0.2549019607843137,0.0784313725490196,0.6274509803921569,0.1764705882352941,,,0.0392156862745098,0.0392156862745098,0.1176470588235294,0.0588235294117647,0.0392156862745098,0.0784313725490196,0.0588235294117647,0.0196078431372549,0.0392156862745098,0.0588235294117647,0.0980392156862745,0.0196078431372549,0.0784313725490196,0.0784313725490196,0.0784313725490196,0.0196078431372549,0.0196078431372549,0.0588235294117647,,,,,4.0,,5.083383156297141,10.079999999999998,16.0,10.079999999999998,,12.863636363636362,8.172413793103448,3910588235.294117,2130000000.0,2770000000.0,12936563440.383184,0.0002169613135294,1.8888888888888888,16.0,797.0,813.0,0.0784313725490196,47.0,0.0,0.0,1.0,,,,,,,USDT,47,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xe7dd4c7f79773b0fd43bf29c63bdc01ff4970263,51.0,0.002580507,13.0,3.0,5.0598e-05,0.0,0.0,0.0,1.0,0.9607843137254902,0.0,0.0,0.9411764705882352,0.2352941176470588,,,,,,,,0.0588235294117647,0.0588235294117647,0.0980392156862745,0.0392156862745098,0.196078431372549,,0.0392156862745098,0.1372549019607843,0.0588235294117647,0.0392156862745098,0.0196078431372549,0.1568627450980392,0.0784313725490196,0.0196078431372549,,,,11.0,,3.905350778852311,13.294117647058822,,13.294117647058822,,,13.294117647058822,2075301951.8039207,1512330175.0,4700996745.0,1287485417.0736268,0.0001172663008454,3.9230769230769225,285.0,67.0,352.0,0.0588235294117647,49.0,0.0,0.0,1.0,,,,,,,USDT,49,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x67e1f182d2f140e8ad51f38988a2283a8e5d568a,51.0,3.270691311,35.0,18.0,0.064131202,0.0,0.25,0.0,0.8431372549019607,0.7647058823529411,0.0980392156862745,0.0980392156862745,0.5490196078431373,0.196078431372549,0.0392156862745098,0.0392156862745098,0.0196078431372549,,,,,,,,0.0392156862745098,,0.0784313725490196,0.0392156862745098,,,0.0392156862745098,0.0392156862745098,0.1764705882352941,0.0588235294117647,0.0784313725490196,0.2941176470588235,0.0196078431372549,0.0392156862745098,21.0,,6.216675866050071,16.68,12.0,16.541666666666664,17.333333333333332,16.11111111111111,16.690476190476193,1904908439.529412,969046165.0,5001798515.0,2286372500.1473217,0.0001162986749134,1.4571428571428573,94.0,249.0,343.0,0.3529411764705882,32.0,0.0,0.0,1.0,,,,,,,USDT,32,SHIB,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x85936063714b2824e879befeaef3c5a4027936bc,51.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.980392156862745,0.2745098039215686,,,,,,,,0.0196078431372549,0.0784313725490196,0.0980392156862745,0.2745098039215686,0.1176470588235294,0.0588235294117647,0.1372549019607843,0.0392156862745098,0.0784313725490196,0.0196078431372549,0.0392156862745098,0.0392156862745098,,,,,,,,2.7435485823162327,11.34375,12.0,11.34375,12.0,12.000000000000002,11.275862068965518,650394601.8431375,399103803.0,1401919351.0,778144372.7026088,2.686630540956264e-05,1.5454545454545454,31.0,391.0,422.0,0.0196078431372549,46.0,0.0,0.0,1.0,,,,,,,USDT,46,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xafcbb4402c9123e27472d335d51de8f8cfdecac6,51.0,0.09034439,32.0,5.0,0.001771459,0.0,0.0,0.0,0.980392156862745,0.9607843137254902,0.0980392156862745,0.0,0.7647058823529411,0.196078431372549,,,,,0.0196078431372549,0.0784313725490196,0.0196078431372549,0.0980392156862745,0.0784313725490196,0.0784313725490196,0.1176470588235294,0.1568627450980392,0.0392156862745098,0.0392156862745098,0.0588235294117647,0.0196078431372549,0.0392156862745098,0.0392156862745098,0.0588235294117647,0.0196078431372549,0.0196078431372549,0.0196078431372549,,,,11.0,4.2942734325757,11.2,11.130434782608694,11.2,11.130434782608694,11.229166666666664,9.666666666666666,193204963.56862745,73367032.0,325452959.0,416513437.020882,9.79335675812459e-06,1.59375,37.0,186.0,223.0,0.0980392156862745,29.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,29,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xdaa0796e4724dc04aa98fc9fb95243ea6c8982df,51.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2156862745098039,0.0,0.6274509803921569,0.3529411764705882,,,,,0.2156862745098039,,,0.1568627450980392,,,,,,,,0.0196078431372549,0.3137254901960784,,,0.2941176470588235,,,,,16.0,,6.109073932579756,12.862745098039214,,12.862745098039214,,,12.862745098039214,2317073296.7647066,1895066705.0,2936080530.0,1392175515.5071597,9.623062005648124e-05,1.3421052631578947,1.0,55.0,56.0,0.0196078431372549,51.0,0.0,0.0,1.0,,,,,,,USDT,51,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x747d8d12375d4a78787b45260b8d3704d7b5b893,51.0,0.001,25.0,2.0,1.9608e-05,0.0,0.0,0.0,1.0,0.980392156862745,0.1372549019607843,0.0588235294117647,0.4509803921568627,0.1568627450980392,,,0.0196078431372549,0.0392156862745098,0.0784313725490196,,0.1372549019607843,0.2745098039215686,0.196078431372549,0.0980392156862745,0.0392156862745098,0.0196078431372549,0.0588235294117647,,0.0196078431372549,0.0196078431372549,,,,,,,,,,7.0,2.594715595129424,8.4,7.1944444444444455,9.5,7.382978723404254,7.387755102040814,11.5,248336638.50980392,155864490.0,483389866.0,184314456.01268232,1.332995989963488e-05,2.04,33.0,182.0,215.0,0.0392156862745098,50.0,0.0,0.0,1.0,,,,,,,USDT,50,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x3221cb6d9f478fdbac1ce0a537e64fcbee638907,51.0,0.744265024,22.0,5.0,0.014593432,0.0,0.00823825,0.0,0.9019607843137256,0.803921568627451,0.0392156862745098,0.0392156862745098,0.9019607843137256,0.3725490196078431,,0.0196078431372549,0.0196078431372549,,,,,,,0.0196078431372549,0.0196078431372549,0.0588235294117647,0.0588235294117647,0.0784313725490196,0.0588235294117647,0.0588235294117647,0.0980392156862745,0.1176470588235294,0.2156862745098039,0.0980392156862745,0.0196078431372549,0.0588235294117647,,,18.0,,4.124627137040128,15.450980392156865,,15.450980392156865,,,15.450980392156865,3032053541.098039,2417207884.0,5291577463.0,1795131235.4690428,0.000134936423377,2.3181818181818183,294.0,49.0,343.0,0.0980392156862745,41.0,0.0,0.0,1.0,,,,,,,USDT,41,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x0cd83b38c4e407dfa24d7dc15ecf835c5932c0c2,51.0,0.068236898,11.0,5.0,0.001337978,0.0,0.002293425,0.0,0.9607843137254902,0.8627450980392157,0.2941176470588235,0.2352941176470588,0.2156862745098039,0.3137254901960784,0.1176470588235294,,0.0392156862745098,0.0784313725490196,0.0392156862745098,0.0196078431372549,,,,,,,,,,,,,0.0980392156862745,0.0392156862745098,0.0784313725490196,0.0196078431372549,0.196078431372549,0.2745098039215686,,,9.144375749231724,2.0,15.96,2.0,15.96,15.96,2.0,4824057886.019609,4994592293.0,5000000000.0,850689303.5977842,0.0002429195361876,4.636363636363637,10.0,128.0,138.0,0.0980392156862745,44.0,0.0,0.0,1.0,,,,,,,USDT,44,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x577a7073b3a231393075ade6312360402b6a0db4,51.0,0.052771,28.0,7.0,0.001034725,0.0,0.004,0.0,0.980392156862745,0.8823529411764705,0.3333333333333333,0.2941176470588235,0.5686274509803921,0.3333333333333333,0.0784313725490196,0.1372549019607843,0.0392156862745098,0.0392156862745098,0.0392156862745098,,,,,,,,0.0196078431372549,0.0392156862745098,0.0588235294117647,0.0196078431372549,0.0588235294117647,0.1764705882352941,0.0784313725490196,0.1176470588235294,,0.0392156862745098,0.0392156862745098,0.0196078431372549,17.0,,7.911619650248366,11.86,23.0,11.86,23.0,23.0,11.86,3447560040.1764693,1325331147.0,11836652226.0,4866412794.96659,0.000164137581589,1.821428571428572,28.0,338.0,366.0,0.1372549019607843,43.0,0.0,0.0,1.0,,,,,,,USDT,43,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x2a09dba4b399ca848bfc1a56f0bfd3838f231f86,51.0,3.242871125,47.0,2.0,0.063585708,0.0,0.22848223,0.0,0.7254901960784313,0.7254901960784313,0.1372549019607843,0.0196078431372549,0.4117647058823529,0.1176470588235294,0.0196078431372549,,,,0.0588235294117647,0.0588235294117647,0.2156862745098039,0.1764705882352941,0.0980392156862745,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0196078431372549,,0.0588235294117647,,0.0196078431372549,,0.0392156862745098,0.0196078431372549,0.0392156862745098,0.0196078431372549,,,,5.160711305282498,10.028571428571428,7.875,10.028571428571428,7.875,9.074074074074076,9.666666666666666,524830818.5490196,350439907.0,684280670.0,874661501.2181395,1.6482129555672135e-05,1.0851063829787233,9.0,635.0,644.0,0.0392156862745098,33.0,0.0,0.0,1.0,,,,,,,USDT,33,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xe0ad806525caa282a95785e8d2646770f0ee008a,51.0,0.0,37.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0980392156862745,0.0392156862745098,0.6274509803921569,0.2156862745098039,0.0196078431372549,0.0196078431372549,,,0.0392156862745098,0.0196078431372549,0.0588235294117647,0.0784313725490196,0.0588235294117647,0.1372549019607843,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,0.1176470588235294,0.0588235294117647,0.0588235294117647,,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,0.0588235294117647,,,5.955982327894876,11.727272727272725,13.222222222222223,11.645161290322578,13.222222222222223,12.291666666666668,12.22222222222222,2547189078.176471,2191074859.0,4114787465.0,1077655614.0043924,0.0001675658352884,1.3783783783783785,7.0,345.0,352.0,0.0588235294117647,48.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,48,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x5fdd2615acd3cbc6714f1dcc58b1106438024bec,51.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.392156862745098,0.2745098039215686,0.4509803921568627,0.2156862745098039,,0.1372549019607843,0.0980392156862745,0.0392156862745098,0.0392156862745098,0.0784313725490196,,0.0392156862745098,0.0196078431372549,,0.1176470588235294,0.0392156862745098,0.0588235294117647,0.0392156862745098,,0.0196078431372549,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,,0.0392156862745098,0.0588235294117647,0.0196078431372549,,,7.124660294619352,9.454545454545451,10.611111111111112,9.689655172413792,10.25,9.13333333333333,10.904761904761909,246438211.1764705,166758380.0,371576687.0,383568567.40019417,1.0179162462288826e-05,1.0408163265306123,4.0,395.0,399.0,0.0196078431372549,49.0,0.0,0.0,1.0,,,,,,,USDT,49,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x96cc8d176da1817e095a0e98e89b0e7f5e3989c1,51.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1176470588235294,0.1176470588235294,0.6274509803921569,0.0,0.0196078431372549,0.0588235294117647,,0.0392156862745098,,,,0.0392156862745098,0.0392156862745098,0.0588235294117647,0.0980392156862745,0.0588235294117647,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0588235294117647,0.0196078431372549,0.0588235294117647,0.0588235294117647,,0.0588235294117647,0.0392156862745098,0.0980392156862745,0.0784313725490196,,,6.683312551921141,14.807692307692305,12.480000000000002,15.125000000000002,12.880000000000004,13.057142857142855,15.0,618639959.8431374,356197073.0,946421688.0,825822195.3647773,2.583753805046909e-05,1.1590909090909092,1.0,265.0,266.0,0.0196078431372549,51.0,0.0,0.0,1.0,,,,,,,USDT,51,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xf3326a5744110b908ee6914ac53bd17b0b935bb7,51.0,0.014,42.0,3.0,0.00027451,0.0,0.0,0.0,0.980392156862745,0.9607843137254902,0.2156862745098039,0.196078431372549,0.7254901960784313,0.1176470588235294,0.0196078431372549,,0.1176470588235294,0.0588235294117647,,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0784313725490196,0.0784313725490196,,0.0196078431372549,,0.0784313725490196,0.2352941176470588,0.0588235294117647,0.1176470588235294,0.0196078431372549,0.0392156862745098,,,,,,,,5.27353734019504,9.894736842105264,12.538461538461538,9.571428571428568,12.571428571428571,10.9,10.35483870967742,2472758998.294117,1217186859.0,6081758165.0,2990228125.7755976,0.0001420780221665,1.2142857142857142,58.0,377.0,435.0,0.0588235294117647,42.0,0.0,0.0,1.0,,,,,,,USDT,42,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x1fdd8818cbce77994a7564094424f1fdb85c20f1,51.0,0.077961549,38.0,7.0,0.001528658,0.0,0.0,0.0,0.9411764705882352,0.9019607843137256,0.196078431372549,0.1372549019607843,0.7058823529411765,0.3137254901960784,0.1176470588235294,0.0196078431372549,,,0.0196078431372549,0.0392156862745098,,,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,,0.0588235294117647,0.0196078431372549,0.196078431372549,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0784313725490196,,0.0196078431372549,0.0784313725490196,15.0,,6.93346530794455,13.095238095238097,14.555555555555555,12.62162162162162,15.428571428571429,14.888888888888888,12.51515151515151,2472920270.764707,3067241873.0,3345412438.0,1156891981.7444897,0.0001173796581493,1.3421052631578947,13.0,275.0,288.0,0.1372549019607843,44.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,44,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x4ebfd76a8adf6c510d2dc6f8e8cef97ea0dc2963,51.0,0.644004222,30.0,11.0,0.012627534,0.0,0.005965573,0.0,0.9019607843137256,0.6862745098039215,0.0588235294117647,0.0588235294117647,0.7254901960784313,0.3137254901960784,0.0196078431372549,0.0196078431372549,0.0196078431372549,,,,,,,,0.0196078431372549,0.0588235294117647,,0.0392156862745098,0.0392156862745098,0.0196078431372549,0.0392156862745098,0.196078431372549,0.0588235294117647,0.1568627450980392,0.0980392156862745,0.0784313725490196,0.0588235294117647,0.0784313725490196,,,5.188297540865308,18.03333333333333,15.428571428571429,18.03333333333333,15.2,16.804878048780484,17.6,408235883.5098039,161511561.0,765732982.0,783272934.4435873,2.1015491841089552e-05,1.7,1.0,277.0,278.0,0.2156862745098039,33.0,0.0,0.0,1.0,,,,,,,USDT,33,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x3e5dabec5a106126b5e7335ddea2baa954b7abd1,51.0,0.043902315,15.0,8.0,0.00086083,0.0,0.001634725,0.0,0.9607843137254902,0.803921568627451,0.3333333333333333,0.3137254901960784,0.3333333333333333,0.1568627450980392,0.1372549019607843,0.1568627450980392,,0.0196078431372549,,0.0196078431372549,0.0588235294117647,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0980392156862745,0.0392156862745098,0.0196078431372549,,0.0196078431372549,0.0392156862745098,0.0196078431372549,,,0.0196078431372549,,0.0588235294117647,0.0784313725490196,0.0980392156862745,1.0,,8.33184300399001,10.019607843137257,,10.019607843137257,,,10.019607843137257,1792833448.6666665,1536773479.0,2571818926.0,1086089859.239223,8.191904183100367e-05,3.4,264.0,87.0,351.0,0.1568627450980392,40.0,0.0,0.0,1.0,,,,,,,USDT,40,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xcc5749ac5747f57b8ad71f6bebeca4ee1ea1ef63,51.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0980392156862745,0.0392156862745098,0.7254901960784313,0.2549019607843137,,,0.0196078431372549,0.0196078431372549,,0.0588235294117647,,0.0784313725490196,0.0784313725490196,0.0784313725490196,0.1176470588235294,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0980392156862745,0.0392156862745098,0.0392156862745098,0.0980392156862745,0.0392156862745098,,0.0784313725490196,0.0196078431372549,0.0392156862745098,0.0392156862745098,2.0,,5.589345606931592,12.666666666666666,13.333333333333334,11.678571428571429,11.77777777777778,14.411764705882351,9.764705882352942,487012544.2941176,468522263.0,882630518.0,338344797.99241173,2.0117765918909463e-05,1.6451612903225807,47.0,61.0,108.0,0.0196078431372549,51.0,0.0,0.0,1.0,,,,,,,USDT,51,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xc021115342a55ad4c9f59f91141eace6eccc29a0,51.0,0.007938,35.0,5.0,0.000155647,0.0,0.0,0.0,1.0,0.9411764705882352,0.1764705882352941,0.1764705882352941,0.6666666666666666,0.2156862745098039,0.0392156862745098,0.0392156862745098,0.0784313725490196,0.0196078431372549,,,0.0392156862745098,,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0784313725490196,0.0196078431372549,,,0.0196078431372549,0.0980392156862745,0.0392156862745098,0.0980392156862745,0.1372549019607843,0.1176470588235294,0.0392156862745098,0.0392156862745098,0.0392156862745098,19.0,,7.169269933023098,14.22,1.0,14.22,1.0,12.666666666666668,14.238095238095235,2067277907.039216,1447443918.0,3970338338.0,1471312620.67566,0.0001596039556151,1.4571428571428573,46.0,311.0,357.0,0.0980392156862745,46.0,0.0,0.0,1.0,,,,,,,USDT,46,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x330ce80f05fc9f7775d5bef097b95f55cec8d3ea,51.0,0.0,37.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3725490196078431,0.2156862745098039,0.3333333333333333,0.2549019607843137,0.0588235294117647,0.0784313725490196,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.1176470588235294,0.0196078431372549,0.0588235294117647,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0588235294117647,,0.0196078431372549,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.1176470588235294,0.0588235294117647,0.0392156862745098,5.0,,7.826551089770277,10.739130434782608,11.8,10.465116279069765,11.8,11.545454545454543,10.649999999999997,250659027.03921565,135634486.0,602587331.0,295585924.2833248,1.0316228676599354e-05,1.3783783783783785,8.0,92.0,100.0,0.0392156862745098,48.0,0.0,0.0,1.0,,,,,,,USDT,48,LINK,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
